,Incident Name,County,Administrative Unit,Acres Burned,Crews Involved,Dozers,Engines,Fatalities,Helicopters,Injuries,Personnel Involved,Structures Damaged,Structures Destroyed,Structures Threatened,Water Tenders,Fire Started,Fire Extinguished,Longitude,Latitude,Incident ID
1304,Lake Fire,Monterey,CAL FIRE San Benito - Monterey Unit,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T15:43:48Z,2019-08-02 00:40:57+00:00,-120.984167,35.908333,540b19a4-b84c-4d9c-9cb3-746b53a094b7
1305,Mill Fire,Monterey,Los Padres National Forest,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-30T13:28:17Z,2019-08-12T08:20:00Z,-121.466944,36.008889,233708cc-ed2d-4b85-ba8c-60cf71c912c8
1306,Carson Fire,El Dorado,CAL FIRE Amador-El Dorado Unit,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-30T19:27:46Z,2019-07-31T06:47:00Z,-120.75664,38.757636,6ac64fee-1420-420c-bff1-1d4908b059be
1307,Mesa Fire ,Kern,Kern County Fire Department,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-31T17:13:53Z,2019-08-04 02:11:02+00:00,-118.41204,35.60989,1f0d1a35-bf41-45d8-b3b8-26cca8d2d83e
1308,Caliente Fire,San Diego,City of San Diego Fire-Rescue ,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-01T14:53:15Z,2019-08-03T09:10:00Z,-117.026667,32.575556,ca65fae0-e6d7-4600-890c-62da03753131
1309,Browns Fire,Sacramento,CAL FIRE Amador El Dorado Unit ,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-02T09:23:00Z,2019-08-02T14:03:00Z,-121.123611,38.3525,12e44df4-d425-4f09-96b9-25256ffbdcb2
1310,Prairie Fire ,Sacramento,CAL FIRE Amador-El Dorado Unit,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-02T14:45:00Z,2019-08-02T17:00:00Z,-121.114095,38.622058,a0d95805-48db-467e-8dd5-db761eb5ae74
1311,Meadow Fire (Not a CAL FIRE incident),Modoc,Davis Creek Fire Department,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-02T16:53:18Z,2019-08-02T21:39:00Z,-120.23976,41.43783,2f735b66-c275-4557-a8ad-0ff60e0552f3
1312,Marsh Complex,Contra Costa,Unified Command: CAL FIRE Santa Clara Unit and East Contra Costa Fire Protection District,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T08:16:00Z,2019-08-06T18:42:00Z,-121.872941,37.908362,1f576988-2ad0-4a7b-afed-f650caafc579
1313,Five Fire,Los Angeles,Angeles National Forest,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T17:01:15Z,2019-08-05T12:25:00Z,-118.752395,34.677864,ed5e111d-e34a-42c0-9ce7-818270037c2c
1314,La Barisa Fire,San Bernardino,CAL FIRE San Bernardino Unit,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T17:22:51Z,2019-08-04T06:39:00Z,-116.4449,34.202883,4433d477-a962-4ad9-a306-71f0f79fff65
1315,Gilbert Fire,Shasta,CAL FIRE Shasta-Trinity Unit,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-04T17:18:21Z,2019-08-07 07:41:54+00:00,-122.25409,40.55924,0f3326bd-4a0f-4351-b978-38eb29f4d490
1316,Caliente Fire,Kern,Kern County Fire Department ,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-05T13:56:02Z,2019-08-06T18:43:00Z,-118.623651,35.287373,fbe088d0-2a17-4d04-aac7-0e32ac8a1ef7
1317,Toro Fire ,Riverside,CAL FIRE Riverside County Fire Department ,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-05T15:36:23Z,2019-08-06T18:42:00Z,-117.333728,33.740219,0089d3c4-c554-46e1-8eb9-af95e4dfae0c
1318,Sellers Fire,Contra Costa,East Contra Costa Fire Protection District,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-07T15:13:52Z,2019-08-11 00:11:01+00:00,-121.678172,37.968494,e338f506-b9fa-44c0-ae64-324ed0e590d4
1319,R-1 Fire,Lassen,BLM Northern California District,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-07T17:21:13Z,2019-08-11 02:18:22+00:00,-120.336977,40.886677,5f7b19a6-5f22-49ac-bf0e-ecef96385d37
1320,3-2 Willow (Previously H-1 Fire),Lassen,Lassen National Forest,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-07T18:48:57Z,2019-08-11 03:46:06+00:00,-121.320838,40.900458,9a9bc21f-36f5-4092-b98e-c0d584d198db
1321,Golf Fire,Lake,CAL FIRE Sonoma-Lake-Napa Unit,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-08T14:55:59Z,2019-08-11T10:28:00Z,-122.7751,38.99174,280f9652-7843-4275-9016-b95296fbf571
1322,Preston Fire,Tuolumne,CAL FIRE TCU,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-08T16:16:40Z,2019-08-08T17:12:00Z,-120.420058,37.949747,3e020c0d-e35b-4e01-96b7-a3c8e40fd281
1323,W1 McDonald Fire,Lassen,USFS Lassen National Forest,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-08T18:42:41Z,2019-08-11T11:35:00Z,-120.275298,40.943799,94cdd032-ea04-4713-b54a-dc3476635684
1324,Harte Fire,Alameda,CAL FIRE SCU,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-09T15:09:50Z,2019-08-13 00:06:59+00:00,-121.841879,37.708743,4affde91-31a9-4588-bf14-7201fc5c548b
1325,Ward Fire,State of Oregon,Oregon Department of Forestry,1301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-09T23:08:25Z,2019-08-18T16:33:00Z,-122.175,42.033,e3d66b1b-3b3b-40a3-96ec-574c1a27cbe9
1326,Heavy Range Fire,Yolo,Beale Air Force Base,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-10T18:47:02Z,2019-08-10T15:07:00Z,-121.423281,39.171091,f044a406-06ab-457d-8a93-c52bb1930604
1327,Radio Fire,Riverside,CAL FIRE/Riverside County Fire Department,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-12T10:53:10Z,2019-08-12T08:21:00Z,-117.004667,33.909792,073d3328-3d8c-459a-8ac8-5dc6095511ec
1328,Lower Fire,Shasta,CAL FIRE Shasta-Trinity Unit,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-12T14:16:53Z,2019-08-13T16:15:00Z,-122.54364,40.46968,618ca03c-28fd-4d66-abf3-d065d72d8cb4
1329,Moose Fire,Mendocino,CAL FIRE Mendocino Unit,225.0,16.0,1.0,16.0,0.0,0.0,3.0,328.0,0.0,0.0,0.0,6.0,2019-08-12T17:10:00Z,2019-08-17T18:15:00Z,-123.195306,39.005262,c8f94c30-d0ee-450a-8501-30678aa37c0f
1330,West Fire ,Los Angeles,CAL FIRE Los Angeles County Fire Department ,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-13T14:37:54Z,2019-08-22 17:07:54+00:00,-118.254,34.91,eb975e90-a689-40fc-8f44-b13c774de0e8
1331,Timm Fire ,Solano,CAL FIRE Sonoma Lake Napa Unit,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-13T15:41:24Z,2019-08-13T18:00:00Z,-121.969167,38.455,ce97fe6d-a635-45f1-bc18-cdd1698673c2
1332,Spring Fire ,Colusa,CAL FIRE Sonoma Lake Napa Unit & William Fire Department ,20.0,1.0,2.0,7.0,0.0,1.0,0.0,65.0,0.0,0.0,0.0,2.0,2019-08-14T12:52:00Z,2019-08-14T18:51:00Z,-122.309167,39.088333,f2a78d1c-66be-40f8-a2d8-5756eb265162
1333,Greenstone Fire ,El Dorado,CAL FIRE Amador El Dorado Unit ,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-14T16:07:49Z,2019-08-14T18:52:00Z,-120.890556,38.703889,22c3cb30-55b1-4fcd-9606-6a0dcedce4ef
1334,Bayliss Fire,Santa Clara,Unified command: CAL FIRE Santa Clara Unit and San Jose Fire Department,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-15T13:44:02Z,2019-08-18 22:41:11+00:00,-121.761974,37.219717,0deca389-4481-4d91-8765-40caba3ea31c
1335,Cottage Fire,Shasta,CAL FIRE Shasta-Trinity Unit,156.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2019-08-15T15:09:55Z,2019-08-17T18:43:00Z,-122.159393,40.484329,2443f637-15d7-4cf9-a405-133cf1748300
1336,Hunter Fire,Mariposa,CAL FIRE Madera-Mariposa-Merced Unit,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-15T15:15:56Z,2019-08-19 00:13:05+00:00,-120.208019,37.532028,852f3058-ccaa-4877-8e8e-f5b8a9649936
1337,Border 9 Fire,San Diego,CAL FIRE San Diego County Fire,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-15T16:24:24Z,2019-08-16T18:44:00Z,-116.760465,32.57394,e094035d-ac9c-4ea9-a23b-bb55321a64d6
1338,Patterson Fire,El Dorado,CAL FIRE Amador-El Dorado Unit,35.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2019-08-15T17:47:43Z,2019-08-16T10:35:00Z,-120.826165,38.652475,2760040b-e17b-430f-b581-a81694b450ac
1339,Border 8 Fire,Mexico,Unified Command: CAL FIRE and Mexican Fire Agency Consulate Emergency Services Fire Department,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-16T06:14:55Z,2019-08-17T14:30:00Z,-116.658735,32.573437,74b94fe9-3524-40ce-ac18-ee637bf66f15
1340,Gaines Fire,Mariposa,CAL FIRE Madera-Mariposa-Merced Unit,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-16T14:11:02Z,2019-08-25 16:41:02+00:00,-120.177018,37.536069,547b7d19-9b75-4c11-8b88-56adb6460a3c
1341,Patterson Fire,Alameda,CAL FIRE Santa Clara Unit,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-21T17:56:05Z,2019-08-21T18:27:00Z,-121.55867,37.71734,d35fa87b-0f19-4dd8-8739-4bdbc92d1361
1342,Mountain Fire,Shasta,CAL FIRE Shasta-Trinity Unit,600.0,8.0,0.0,9.0,0.0,0.0,3.0,187.0,7.0,14.0,0.0,0.0,2019-08-22T11:02:09Z,2019-08-26T17:00:00Z,-122.241944,40.715556,1bf3e829-5fb3-43d2-9179-6c337709df19
1343,Yucca Fire,Riverside,CAL FIRE/Riverside County Fire Department,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-22T19:31:10Z,2019-08-23T23:00:00Z,-116.857817,33.4506,46896a04-8502-403c-b362-e4adc9e7ad4d
1344,Horse Fire,Lassen,Bureau of Land Management ,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-24T16:33:58Z,2019-08-27T10:44:00Z,-120.544,40.562,97c4d72f-c1e9-425e-9dcf-44150047af92
1345,Long Valley Fire ,Lassen,Bureau of Land Management,2438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-24T17:25:04Z,2019-08-27T09:01:00Z,-120.029722,39.892222,2ce810c9-88f1-4efe-9254-8cbd339d2397
1346,Ivy Fire,Riverside,CAL FIRE / Riverside County Fire,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-25T10:58:28Z,2019-08-25T13:00:00Z,-117.487578,33.77777348,cb87a6f4-a560-41a5-81c0-1064d0c368b6
1347,Jamieson Fire,Santa Clara,CAL FIRE Santa Clara Unit,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-25T13:06:49Z,2019-08-28 03:30:22+00:00,-121.45597,37.034183,19343958-2921-41d2-a3f8-501badcd0bee
1348,Border 10 Fire,"Mexico, San Diego",CAL FIRE San Diego Unit,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-25T16:15:15Z,2019-08-28T08:54:00Z,-116.873955,32.557546,808c34bb-4e64-4eb5-9c3e-2a1e58195074
1349,Sage Fire,Riverside,CAL FIRE / Riverside County Fire,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-27T11:33:56Z,2019-08-27T08:54:00Z,-116.914799,33.463991,faf6064e-fc50-4289-8486-1235f20289d7
1350,R-1 Fire,Lassen,Bureau of Land Management ,3380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-28T19:48:14Z,2019-09-04T16:22:00Z,-120.581,40.593,4ee8f023-1c92-4266-bb79-d41fdb3a5826
1351,Carroll Fire,Alameda,CAL FIRE Santa Clara Unit,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-31T12:55:15Z,2019-08-31T12:50:00Z,-121.657011,37.718636,40ce99a7-fbca-4b41-b3bf-e2f863fdcc7e
1352,Creek Fire,Tulare,CAL FIRE Tulare Unit,756.0,9.0,0.0,11.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,2.0,2019-08-31T15:31:59Z,2019-09-09 18:01:59+00:00,-119.030621,36.40193,8faaa845-634f-4f94-b25e-f5ae78703da6
1353,Jolon Fire,Monterey,CAL FIRE San Benito-Monterey Unit,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-01T16:35:55Z,2019-09-02T10:08:00Z,-120.992914,35.906482,954bfbe7-424c-49e0-9611-23e9f7a475a2
1354,Snail Fire,Ventura,Los Padres National Forest,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-01T17:37:43Z,2019-09-05T08:14:00Z,-119.3547,34.71011,1b6cdbc8-4ab9-49e9-b6ed-e38d55e263cc
1355,Mines Fire,Alameda,CAL FIRE Santa Clara Unit,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-02T14:36:35Z,2019-09-02T19:13:00Z,-121.596667,37.545167,de9cacb4-0be2-47d1-8cf2-7a25aabacfae
1356,Antelope Fire,San Benito,CAL FIRE San Benito-Monterey Unit,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-02T15:40:37Z,2019-09-03T07:11:00Z,-120.8405,36.600167,ebdceb89-fa30-486a-94f8-3eff8eedbd67
1357,Telephone Fire,San Bernardino,CAL FIRE San Bernardino Unit,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-02T20:27:29Z,2019-09-06T08:00:00Z,-117.343833,34.353667,a5331bf6-d695-4309-a846-96808e41d757
1358,Country Fire,El Dorado,CAL FIRE Amador - El Dorado Unit,85.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2019-09-03T14:57:31Z,2019-09-06T07:24:00Z,-120.946657,38.898915,89008310-149d-480f-946f-4ce5a2a71c3f
1359,Deer Fire,Santa Cruz,CAL FIRE San Mateo-Santa Cruz Unit,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-03T15:36:45Z,2019-09-06T19:48:00Z,-122.07743,37.178353,23f65de3-bf4d-4edf-a5eb-b21299195b0f
1360,Walker Fire,Plumas,USFS Plumas National Forest,54612.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,2019-09-04T15:17:31Z,2019-11-11 04:42:15+00:00,-120.680556,40.061389,3a48b649-8714-433d-9952-ff2bf9e8c90a
1361,Glass Fire,Lake,Sonoma-Lake-Napa Unit,28.0,2.0,1.0,4.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,2.0,2019-09-04T16:26:00Z,2019-09-05T10:03:00Z,-122.642572,38.910498,da7fa4d6-cbf3-4cf9-babf-1cc79aa2f536
1362,Tenaja,Riverside,CAL FIRE/Riverside County Fire Department ,1926.0,0.0,1.0,1.0,0.0,0.0,3.0,35.0,2.0,0.0,0.0,1.0,2019-09-04T16:43:36Z,2019-09-14T19:00:00Z,-117.273157,33.528469,f68808fb-a705-4083-a136-1a45c61c7f74
1363,Foster Fire ,San Benito,CAL FIRE San Benito Monterey Unit ,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-04T20:33:59Z,2019-09-04T20:33:00Z,-121.39478,36.732866,d8c705d2-2820-43d2-bee4-8335354bcab0
1364,Henthorne Fire,Trinity,USFS Mendocino National Forest ,244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-05T09:25:00Z,2019-09-18T12:17:00Z,-123.222196,40.062304,791059a2-b50f-4ab0-924a-bfdac001e4b9
1365,Red Bank Fire,Tehama,CAL FIRE Tehama Glenn Unit ,8836.0,53.0,27.0,98.0,0.0,20.0,0.0,1936.0,0.0,2.0,0.0,23.0,2019-09-05T13:19:56Z,2019-09-13T19:00:00Z,-122.64,40.12,14ad161c-bfc6-41ae-af84-a464084a4142
1366,Flood Fire ,San Joaquin,CAL FIRE Tuolumne Calaveras Unit,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-05T14:33:01Z,2019-09-05T19:56:00Z,-120.945044,38.017138,3d4c2809-cd37-4f07-b86e-68dcd52c7434
1367,South Fire,Tehama,Shasta-Trinity National Forest ,5332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-05T19:59:46Z,2019-12-02T16:12:00Z,-122.789,40.109,38d46a2f-d1f6-4ed8-a502-e57e393844ea
1368,Springs Fire,Mono,USFS - Inyo National Forest,4840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-06T11:24:11Z,2019-09-15 13:54:11+00:00,-118.872,37.826,226da8c8-26c0-49d7-b5ef-952cd969f918
1369,Lone Fire,Modoc,USFS - Modoc National Forest,5737.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2019-09-06T11:34:27Z,2019-09-13T07:19:00Z,-121.056,41.748,81977367-45ad-4962-92f3-ae30f22ef723
1370,Cow Fire,Inyo,USFS - Inyo National Forest ,1975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-06T12:23:00Z,2019-11-21T16:08:00Z,-118.228,36.284,c3b236b9-3a1d-481d-b1eb-b0aa77c5b462
1371,Broder Fire,Tulare,USFS - Sequoia National Forest,381.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2019-09-06T12:39:18Z,2019-09-09 21:36:27+00:00,-118.185,36.151,737ef617-abaa-44a1-9bbc-f46240468b8f
1372,Taboose Fire,Inyo,Inyo National Forest     ,10296.0,8.0,1.0,8.0,0.0,5.0,0.0,269.0,0.0,0.0,0.0,4.0,2019-09-06T12:43:35Z,2019-11-21T16:09:00Z,-118.345,37.034,e7ea56c5-4290-4406-b0a5-c9d1718e9700
1373,R-6 Fire,Lassen,Bureau of Land Management - Northern CA District,260.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,2019-09-06T13:20:00Z,2019-09-11T18:30:00Z,-120.606,44.734,393edada-d2bf-4a33-94f2-2d2123357015
1374,Forbestown Fire,Butte,CAL FIRE Butte Unit,58.0,0.0,1.0,10.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,3.0,2019-09-06T15:18:52Z,2019-09-12T18:49:00Z,-121.412333,39.470333,2de3ab6b-60c5-4400-9bff-74c79ed7d553
1375,Lime Fire,Siskiyou,Klamath National Forest,1872.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,0.0,0.0,0.0,2019-09-07T08:36:32Z,2019-09-16 11:06:32+00:00,-122.662258,41.862237,5c74d3fc-eaeb-4a75-9a07-5f8af961237b
1376,Kidder 2 Fire,Siskiyou,Klamath National Forest,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-07T08:47:46Z,2019-09-26T08:00:00Z,-123.2129356,41.4929742,69b0cca6-c0c6-4a96-8f61-07ebb0ff9dc7
1377,Rams Horn Fire,Trinity,Shasta-Trinity National Forest,280.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,2019-09-07T08:49:58Z,2019-09-12T10:08:00Z,-122.634108,41.150392,b24dc89c-632d-46a1-8984-2ce037e37834
1378,Oak Fire,Lake,CAL FIRE Sonoma Lake Napa Unit,53.0,2.0,0.0,10.0,0.0,0.0,0.0,74.0,0.0,1.0,0.0,3.0,2019-09-07T14:00:00Z,2019-09-08T07:00:00Z,-122.833831,38.955024,25e65946-2e28-453b-bcb4-617b623be750
1379,Swedes Fire,Butte,CAL FIRE Butte County Fire ,496.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,6.0,2019-09-07T15:06:00Z,2019-09-13T19:00:00Z,-121.412619,39.45296,63a43984-64ce-40aa-bbc3-98330a46353f
1380,Duzel Fire,Siskiyou,CAL FIRE Siskiyou unit,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-07T18:19:16Z,2019-09-10T19:27:00Z,-122.740333,41.512917,efba4d61-2027-4b05-8506-04d9858154ca
1381,Sycamore Fire,Riverside,Riverside City Fire Department,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-07T20:31:46Z,2019-09-08T18:00:00Z,-117.3063,33.9369,a14c1f49-8e49-4709-a21b-6c06471a1002
1382,McMurray Fire,Santa Barbara,Santa Barbara County Fire,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-09T17:42:43Z,2019-09-14T08:00:00Z,-120.187368,34.630919,4cebaf5a-70a7-4262-864b-fb3fe3b1d84d
1383,Bailey Fire,Riverside,CAL FIRE/Riverside County Fire Department,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-10T10:43:58Z,2019-09-10T10:45:00Z,-116.631106,33.496633,5a4639e4-0d1d-4cee-8215-0aa1d53a5160
1384,Stuhr Fire ,Stanislaus,CAL FIRE Santa Clara Unit ,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-11T11:25:43Z,2019-09-14 20:22:52+00:00,-121.110146,37.32585,8f6c8f60-1daf-4c04-8507-dcc81656b8c5
1385,Redwood Fire,Riverside,CAL FIRE Riverside Unit,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-12T20:30:41Z,2019-09-15 10:54:14+00:00,-117.270144,33.854597,b277af3b-3785-44c1-bdfb-c5a5ba766d2b
1386,Bridge Fire,Stanislaus,CAL FIRE TCU (Tuolumne-Calaveras Unit),11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-13T20:00:29Z,2019-09-13T21:43:00Z,-120.401028,37.492002,a8b79d35-dab7-4513-ac65-25fd99541662
1387,Horseshoe Fire ,Riverside,CAL FIRE RRU (Riverside County Fire),503.0,8.0,2.0,34.0,0.0,1.0,0.0,235.0,0.0,0.0,0.0,3.0,2019-09-14T17:53:00Z,2019-09-23 20:23:00+00:00,-117.043723,33.4853,c9327432-b3d3-4ea1-b810-d339dc9e25c3
1388,Bar Fire,Siskiyou,Klamath National Forest ,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-15T15:52:00Z,2019-09-19 00:49:09+00:00,-123.000833,41.749667,8b4a5b95-3f51-4038-a7ea-b5ed3c73c2e5
1389,Bautista Fire,Riverside,San Bernardino National Forest,167.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2019-09-15T20:13:05Z,2019-09-22T18:00:00Z,-116.801111,33.635,980c4c7d-dcc9-45b3-b5c1-181c1cd445e9
1390,Baseline Fire ,Placer,CAL FIRE Nevada-Yuba-Placer Unit,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-20T15:02:08Z,2019-09-29 17:32:08+00:00,-121.432636,38.751648,ebc468e3-c2ec-43ff-95e9-c319a7ec3d40
1391,Reservoir Fire,Santa Clara,CAL FIRE Santa Clara Unit,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-21T11:49:00Z,2019-09-24T18:00:00Z,-121.842751,37.467744,3934f762-ba99-471a-b1d9-dc064276c383
1392,Lopez Fire,San Luis Obispo,Los Padres National Forest,220.0,8.0,4.0,20.0,0.0,2.0,4.0,515.0,0.0,0.0,24.0,2.0,2019-09-21T14:26:00Z,2019-09-27T18:00:00Z,-120.455883,35.214364,840010ca-aef0-4f91-b771-3bf196317d03
1393,Kennedy Fire,Riverside,CAL FIRE / Riverside County Fire,98.0,9.0,2.0,17.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,1.0,2019-09-21T17:22:00Z,2019-09-22T17:00:00Z,-117.170588,33.900994,7b283f4f-c613-4840-aa90-1f6e9fa1573a
1394,Lynette Fire,Calaveras,Tuolumne-Calaveras Unit,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-22T18:25:56Z,2019-09-26 03:23:05+00:00,-120.827386,38.20177,9fc12331-47f4-4d79-bffe-914f13658993
1395,Tulloch Fire,Tuolumne,CAL FIRE Tuolumne-Calaveras Unit,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-09-23T15:55:57Z,2019-09-24T10:21:00Z,-120.625556,37.838333,e7910549-a5ca-4712-bd04-349c49c1ba15
